time,timestamp,open,high,low,close,volume
2026-05-06 19:20:00,1778066400,4723.6,4724.2,4720.3,4721.7,846.0
2026-05-06 19:25:00,1778066700,4722.0,4724.5,4716.8,4717.0,1176.0
2026-05-06 19:30:00,1778067000,4717.3,4727.0,4715.7,4724.8,1493.0
2026-05-06 19:35:00,1778067300,4724.8,4726.5,4721.1,4721.6,759.0
2026-05-06 19:40:00,1778067600,4721.8,4723.1,4707.7,4710.7,2938.0
2026-05-06 19:45:00,1778067900,4711.1,4713.9,4708.0,4708.7,1849.0
2026-05-06 19:50:00,1778068200,4709.1,4711.8,4707.2,4709.2,1494.0
2026-05-06 19:55:00,1778068500,4709.2,4709.2,4702.1,4703.5,2308.0
2026-05-06 20:00:00,1778068800,4703.4,4704.5,4692.2,4696.5,3542.0
2026-05-06 20:05:00,1778069100,4696.6,4698.9,4690.7,4693.7,2154.0
2026-05-06 20:10:00,1778069400,4693.5,4693.5,4681.0,4684.3,3280.0
2026-05-06 20:15:00,1778069700,4684.2,4688.5,4671.1,4681.4,5068.0
2026-05-06 20:20:00,1778070000,4681.1,4695.0,4679.9,4694.0,3987.0
2026-05-06 20:25:00,1778070300,4694.0,4700.0,4693.3,4694.6,2550.0
2026-05-06 20:30:00,1778070600,4694.7,4697.2,4689.0,4694.6,2423.0
2026-05-06 20:35:00,1778070900,4694.7,4695.4,4690.2,4691.4,1083.0
2026-05-06 20:40:00,1778071200,4691.3,4694.8,4690.4,4693.9,1051.0
2026-05-06 20:45:00,1778071500,4694.0,4695.8,4690.0,4692.4,1002.0
2026-05-06 20:50:00,1778071800,4692.2,4692.5,4687.9,4688.5,875.0
2026-05-06 20:55:00,1778072100,4688.3,4694.7,4687.4,4694.4,1482.0
2026-05-06 21:00:00,1778072400,4694.1,4703.5,4688.1,4693.8,3890.0
2026-05-06 21:05:00,1778072700,4693.9,4696.5,4679.3,4684.5,3902.0
2026-05-06 21:10:00,1778073000,4684.5,4694.7,4682.5,4694.3,1629.0
2026-05-06 21:15:00,1778073300,4694.6,4702.0,4693.2,4693.6,1760.0
2026-05-06 21:20:00,1778073600,4693.7,4696.6,4689.9,4696.0,1134.0
2026-05-06 21:25:00,1778073900,4696.4,4697.4,4692.6,4695.7,935.0
2026-05-06 21:30:00,1778074200,4695.9,4709.9,4690.8,4709.0,3466.0
2026-05-06 21:35:00,1778074500,4708.6,4710.4,4704.5,4705.8,2409.0
2026-05-06 21:40:00,1778074800,4706.3,4709.8,4704.1,4706.5,1435.0
2026-05-06 21:45:00,1778075100,4706.7,4712.8,4703.6,4712.3,2099.0
2026-05-06 21:50:00,1778075400,4712.1,4719.6,4704.8,4715.2,3438.0
2026-05-06 21:55:00,1778075700,4715.2,4717.7,4713.2,4713.5,1911.0
2026-05-06 22:00:00,1778076000,4713.5,4721.7,4712.2,4717.0,3205.0
2026-05-06 22:05:00,1778076300,4717.0,4720.5,4708.4,4719.1,3127.0
2026-05-06 22:10:00,1778076600,4719.4,4725.0,4717.7,4722.5,2455.0
2026-05-06 22:15:00,1778076900,4722.5,4728.8,4722.3,4724.4,2896.0
2026-05-06 22:20:00,1778077200,4724.1,4726.9,4719.5,4720.6,1551.0
2026-05-06 22:25:00,1778077500,4720.5,4724.4,4716.0,4716.9,1701.0
2026-05-06 22:30:00,1778077800,4717.2,4721.3,4715.8,4718.2,1520.0
2026-05-06 22:35:00,1778078100,4718.3,4721.4,4716.3,4719.7,1056.0
2026-05-06 22:40:00,1778078400,4719.6,4726.1,4717.1,4724.8,1977.0
2026-05-06 22:45:00,1778078700,4724.9,4725.3,4715.5,4717.3,1956.0
2026-05-06 22:50:00,1778079000,4717.1,4718.2,4712.0,4712.6,1963.0
2026-05-06 22:55:00,1778079300,4713.0,4718.7,4713.0,4714.4,1468.0
2026-05-06 23:00:00,1778079600,4714.0,4717.4,4711.5,4717.2,1449.0
2026-05-06 23:05:00,1778079900,4717.2,4717.5,4708.5,4710.0,1914.0
2026-05-06 23:10:00,1778080200,4710.0,4712.1,4704.8,4708.2,1962.0
2026-05-06 23:15:00,1778080500,4708.1,4713.1,4705.4,4713.1,1711.0
2026-05-06 23:20:00,1778080800,4713.1,4715.0,4710.0,4710.5,1226.0
2026-05-06 23:25:00,1778081100,4710.3,4710.6,4705.6,4706.9,1096.0
2026-05-06 23:30:00,1778081400,4706.8,4709.3,4704.1,4705.6,1049.0
2026-05-06 23:35:00,1778081700,4705.9,4707.0,4702.3,4703.4,1428.0
2026-05-06 23:40:00,1778082000,4703.4,4705.8,4700.6,4704.2,1767.0
2026-05-06 23:45:00,1778082300,4704.2,4706.6,4701.9,4704.5,1335.0
2026-05-06 23:50:00,1778082600,4704.7,4705.9,4702.2,4704.3,727.0
2026-05-06 23:55:00,1778082900,4704.0,4705.2,4699.1,4699.1,980.0
2026-05-07 00:00:00,1778083200,4699.1,4699.4,4695.1,4697.5,1859.0
2026-05-07 00:05:00,1778083500,4697.9,4700.1,4692.7,4695.0,1650.0
2026-05-07 00:10:00,1778083800,4695.3,4697.3,4693.6,4695.2,783.0
2026-05-07 00:15:00,1778084100,4695.0,4697.8,4694.1,4696.1,772.0
2026-05-07 00:20:00,1778084400,4696.2,4696.8,4694.3,4694.8,469.0
2026-05-07 00:25:00,1778084700,4695.0,4699.8,4694.6,4699.3,1176.0
2026-05-07 00:30:00,1778085000,4699.5,4702.0,4696.5,4698.5,1640.0
2026-05-07 00:35:00,1778085300,4698.6,4701.3,4697.2,4700.7,613.0
2026-05-07 00:40:00,1778085600,4700.7,4703.3,4699.6,4699.8,1154.0
2026-05-07 00:45:00,1778085900,4699.8,4701.0,4697.2,4699.1,784.0
2026-05-07 00:50:00,1778086200,4699.0,4699.9,4694.4,4695.6,1101.0
2026-05-07 00:55:00,1778086500,4695.4,4697.2,4690.0,4694.0,2077.0
2026-05-07 01:00:00,1778086800,4694.0,4697.0,4690.4,4696.8,1113.0
2026-05-07 01:05:00,1778087100,4696.8,4699.0,4695.3,4696.8,795.0
2026-05-07 01:10:00,1778087400,4697.3,4697.9,4695.3,4696.5,498.0
2026-05-07 01:15:00,1778087700,4697.0,4697.1,4692.0,4692.3,747.0
2026-05-07 01:20:00,1778088000,4692.1,4694.6,4691.3,4692.5,991.0
2026-05-07 01:25:00,1778088300,4692.3,4695.5,4691.0,4693.8,1096.0
2026-05-07 01:30:00,1778088600,4693.8,4694.3,4691.2,4693.7,1026.0
2026-05-07 01:35:00,1778088900,4693.1,4693.1,4689.9,4690.4,681.0
2026-05-07 01:40:00,1778089200,4690.0,4692.2,4689.8,4691.4,474.0
2026-05-07 01:45:00,1778089500,4691.6,4693.1,4691.4,4691.6,427.0
2026-05-07 01:50:00,1778089800,4691.7,4692.9,4691.0,4692.2,262.0
2026-05-07 01:55:00,1778090100,4693.0,4695.7,4693.0,4694.4,692.0
2026-05-07 02:00:00,1778090400,4695.0,4696.4,4692.9,4693.5,673.0
2026-05-07 02:05:00,1778090700,4693.5,4696.4,4693.5,4696.4,479.0
2026-05-07 02:10:00,1778091000,4696.1,4698.4,4695.4,4697.7,797.0
2026-05-07 02:15:00,1778091300,4697.6,4700.5,4697.2,4699.2,866.0
2026-05-07 02:20:00,1778091600,4699.4,4701.5,4697.8,4698.6,1111.0
2026-05-07 02:25:00,1778091900,4698.4,4700.0,4698.1,4698.4,398.0
2026-05-07 02:30:00,1778092200,4699.0,4700.3,4697.3,4699.8,544.0
2026-05-07 02:35:00,1778092500,4699.9,4701.1,4698.5,4699.2,453.0
2026-05-07 02:40:00,1778092800,4698.9,4699.1,4695.9,4697.1,643.0
2026-05-07 02:45:00,1778093100,4696.5,4698.9,4696.5,4698.0,369.0
2026-05-07 02:50:00,1778093400,4697.7,4698.5,4695.7,4697.3,447.0
2026-05-07 02:55:00,1778093700,4697.5,4698.2,4696.2,4696.8,285.0
2026-05-07 03:00:00,1778094000,4697.2,4704.0,4697.0,4702.1,981.0
2026-05-07 03:05:00,1778094300,4702.0,4705.9,4701.6,4705.4,880.0
2026-05-07 03:10:00,1778094600,4705.4,4707.0,4704.6,4706.3,676.0
2026-05-07 03:15:00,1778094900,4706.1,4709.4,4706.1,4707.5,1032.0
2026-05-07 03:20:00,1778095200,4707.8,4711.4,4707.8,4710.8,806.0
2026-05-07 03:25:00,1778095500,4710.9,4711.1,4708.5,4709.1,482.0
2026-05-07 03:30:00,1778095800,4709.3,4710.1,4706.6,4708.1,850.0
2026-05-07 03:35:00,1778096100,4708.1,4709.9,4707.2,4708.2,369.0
2026-05-07 03:40:00,1778096400,4708.5,4708.6,4704.8,4706.3,711.0
2026-05-07 03:45:00,1778096700,4706.3,4707.6,4705.1,4705.6,508.0
2026-05-07 03:50:00,1778097000,4705.6,4709.1,4705.6,4707.8,614.0
2026-05-07 03:55:00,1778097300,4708.2,4708.5,4702.2,4703.0,963.0
2026-05-07 04:00:00,1778097600,4703.0,4705.9,4702.9,4705.8,594.0
2026-05-07 04:05:00,1778097900,4705.8,4707.8,4705.2,4707.0,333.0
2026-05-07 04:10:00,1778098200,4706.9,4710.4,4706.8,4709.6,509.0
2026-05-07 04:15:00,1778098500,4709.6,4710.3,4707.6,4708.6,363.0
2026-05-07 04:20:00,1778098800,4708.6,4709.4,4704.6,4705.1,424.0
2026-05-07 04:25:00,1778099100,4705.2,4705.6,4702.6,4703.3,434.0
2026-05-07 04:30:00,1778099400,4703.5,4703.9,4700.8,4700.8,448.0
2026-05-07 04:35:00,1778099700,4701.0,4702.9,4700.5,4701.2,403.0
2026-05-07 04:40:00,1778100000,4701.3,4701.5,4699.3,4699.5,506.0
2026-05-07 04:45:00,1778100300,4699.5,4700.5,4695.6,4700.0,575.0
2026-05-07 04:50:00,1778100600,4700.1,4702.0,4698.6,4702.0,304.0
2026-05-07 04:55:00,1778100900,4701.9,4702.7,4700.6,4702.2,308.0
2026-05-07 06:00:00,1778104800,4702.0,4706.2,4698.4,4699.6,1061.0
2026-05-07 06:05:00,1778105100,4699.7,4704.4,4699.6,4703.6,641.0
2026-05-07 06:10:00,1778105400,4703.7,4708.2,4702.1,4706.4,1178.0
2026-05-07 06:15:00,1778105700,4706.6,4709.1,4705.6,4708.6,593.0
2026-05-07 06:20:00,1778106000,4708.6,4709.5,4706.4,4707.0,610.0
2026-05-07 06:25:00,1778106300,4707.0,4707.9,4702.1,4705.0,698.0
2026-05-07 06:30:00,1778106600,4704.5,4707.6,4703.4,4707.6,466.0
2026-05-07 06:35:00,1778106900,4707.6,4708.7,4705.6,4706.3,460.0
2026-05-07 06:40:00,1778107200,4706.1,4709.0,4705.6,4708.1,328.0
2026-05-07 06:45:00,1778107500,4707.8,4708.0,4704.8,4706.7,406.0
2026-05-07 06:50:00,1778107800,4706.9,4707.8,4704.8,4705.1,268.0
2026-05-07 06:55:00,1778108100,4705.3,4706.2,4703.0,4704.2,467.0
2026-05-07 07:00:00,1778108400,4703.7,4706.4,4702.9,4705.8,441.0
2026-05-07 07:05:00,1778108700,4705.9,4707.7,4704.9,4706.6,487.0
2026-05-07 07:10:00,1778109000,4706.3,4706.3,4703.0,4703.7,369.0
2026-05-07 07:15:00,1778109300,4703.4,4707.0,4703.1,4705.9,446.0
2026-05-07 07:20:00,1778109600,4706.0,4706.8,4701.6,4702.6,704.0
2026-05-07 07:25:00,1778109900,4702.6,4703.3,4699.1,4702.5,742.0
2026-05-07 07:30:00,1778110200,4702.5,4703.0,4700.6,4702.0,440.0
2026-05-07 07:35:00,1778110500,4702.1,4703.9,4701.8,4702.2,281.0
2026-05-07 07:40:00,1778110800,4702.1,4702.8,4701.8,4702.8,179.0
2026-05-07 07:45:00,1778111100,4702.9,4709.1,4702.6,4706.3,1346.0
2026-05-07 07:50:00,1778111400,4706.2,4707.0,4704.6,4706.0,357.0
2026-05-07 07:55:00,1778111700,4706.1,4708.3,4705.7,4708.0,473.0
2026-05-07 08:00:00,1778112000,4708.1,4710.1,4701.8,4702.9,1314.0
2026-05-07 08:05:00,1778112300,4702.8,4705.1,4698.1,4704.1,1278.0
2026-05-07 08:10:00,1778112600,4704.2,4710.5,4703.7,4709.0,1098.0
2026-05-07 08:15:00,1778112900,4709.0,4710.2,4704.0,4707.2,912.0
2026-05-07 08:20:00,1778113200,4707.0,4710.5,4705.8,4707.6,927.0
2026-05-07 08:25:00,1778113500,4707.5,4707.7,4700.6,4701.5,1131.0
2026-05-07 08:30:00,1778113800,4701.6,4702.3,4697.1,4700.6,1506.0
2026-05-07 08:35:00,1778114100,4700.7,4702.2,4698.8,4701.1,632.0
2026-05-07 08:40:00,1778114400,4701.2,4701.6,4694.2,4696.9,1270.0
2026-05-07 08:45:00,1778114700,4696.9,4700.0,4694.9,4698.5,749.0
2026-05-07 08:50:00,1778115000,4698.5,4700.5,4694.5,4695.0,801.0
2026-05-07 08:55:00,1778115300,4694.8,4697.9,4694.2,4697.6,765.0
2026-05-07 09:00:00,1778115600,4697.5,4703.0,4693.5,4702.0,1615.0
2026-05-07 09:05:00,1778115900,4701.6,4707.9,4700.7,4706.6,2038.0
2026-05-07 09:10:00,1778116200,4706.8,4720.3,4706.8,4718.6,3839.0
2026-05-07 09:15:00,1778116500,4718.9,4725.6,4716.6,4721.8,2561.0
2026-05-07 09:20:00,1778116800,4721.9,4722.3,4717.8,4719.3,1679.0
2026-05-07 09:25:00,1778117100,4719.5,4720.4,4712.8,4713.5,1820.0
2026-05-07 09:30:00,1778117400,4713.2,4716.8,4711.1,4714.5,2075.0
2026-05-07 09:35:00,1778117700,4714.4,4722.4,4714.2,4722.3,1446.0
2026-05-07 09:40:00,1778118000,4722.2,4727.2,4720.0,4722.1,1885.0
2026-05-07 09:45:00,1778118300,4722.0,4729.2,4721.7,4728.0,1458.0
2026-05-07 09:50:00,1778118600,4728.0,4730.5,4726.0,4726.0,1559.0
2026-05-07 09:55:00,1778118900,4726.0,4726.8,4722.3,4723.7,1173.0
2026-05-07 10:00:00,1778119200,4723.4,4727.6,4723.2,4723.6,1158.0
2026-05-07 10:05:00,1778119500,4723.7,4726.0,4721.7,4722.0,863.0
2026-05-07 10:10:00,1778119800,4721.8,4722.4,4712.0,4712.6,2320.0
2026-05-07 10:15:00,1778120100,4712.9,4716.6,4711.4,4714.7,1158.0
2026-05-07 10:20:00,1778120400,4714.8,4716.7,4710.0,4712.0,1412.0
2026-05-07 10:25:00,1778120700,4712.0,4714.3,4710.2,4711.2,753.0
2026-05-07 10:30:00,1778121000,4711.2,4712.0,4708.2,4709.7,1156.0
2026-05-07 10:35:00,1778121300,4710.4,4712.7,4709.5,4710.5,613.0
2026-05-07 10:40:00,1778121600,4710.4,4714.2,4709.7,4712.7,790.0
2026-05-07 10:45:00,1778121900,4712.8,4716.6,4712.8,4715.3,780.0
2026-05-07 10:50:00,1778122200,4714.9,4716.0,4713.3,4715.4,517.0
2026-05-07 10:55:00,1778122500,4715.2,4719.1,4714.5,4715.8,894.0
2026-05-07 11:00:00,1778122800,4715.7,4718.3,4713.4,4718.1,814.0
2026-05-07 11:05:00,1778123100,4718.0,4718.7,4715.9,4717.3,415.0
2026-05-07 11:10:00,1778123400,4717.5,4718.0,4712.8,4714.5,536.0
2026-05-07 11:15:00,1778123700,4714.6,4717.1,4713.7,4717.1,367.0
2026-05-07 11:20:00,1778124000,4717.1,4717.4,4713.7,4714.3,326.0
2026-05-07 11:25:00,1778124300,4714.5,4715.7,4712.8,4712.9,463.0
2026-05-07 11:30:00,1778124600,4713.0,4713.6,4710.8,4712.8,668.0
2026-05-07 11:35:00,1778124900,4712.8,4713.5,4711.1,4713.5,316.0
2026-05-07 11:40:00,1778125200,4713.6,4713.6,4711.2,4712.5,247.0
2026-05-07 11:45:00,1778125500,4712.3,4713.0,4710.1,4712.8,441.0
2026-05-07 11:50:00,1778125800,4712.8,4713.7,4710.9,4712.7,391.0
2026-05-07 11:55:00,1778126100,4712.6,4712.8,4707.4,4707.5,754.0
2026-05-07 12:00:00,1778126400,4707.7,4709.2,4705.5,4707.1,1130.0
2026-05-07 12:05:00,1778126700,4706.9,4709.5,4706.6,4708.3,454.0
2026-05-07 12:10:00,1778127000,4708.5,4709.3,4705.0,4705.2,534.0
2026-05-07 12:15:00,1778127300,4705.1,4705.8,4703.2,4704.0,835.0
2026-05-07 12:20:00,1778127600,4704.4,4707.0,4703.9,4706.2,525.0
2026-05-07 12:25:00,1778127900,4706.1,4706.7,4703.9,4705.5,594.0
2026-05-07 12:30:00,1778128200,4705.2,4705.9,4701.8,4702.2,572.0
2026-05-07 12:35:00,1778128500,4702.2,4704.4,4700.7,4704.3,599.0
2026-05-07 12:40:00,1778128800,4704.5,4707.7,4704.4,4706.3,521.0
2026-05-07 12:45:00,1778129100,4706.6,4707.5,4702.9,4704.1,617.0
2026-05-07 12:50:00,1778129400,4704.0,4705.1,4702.5,4704.1,446.0
2026-05-07 12:55:00,1778129700,4704.1,4706.2,4702.7,4705.0,462.0
2026-05-07 13:00:00,1778130000,4704.9,4710.0,4704.7,4708.7,886.0
2026-05-07 13:05:00,1778130300,4708.5,4708.5,4706.7,4707.8,386.0
2026-05-07 13:10:00,1778130600,4707.8,4709.5,4707.7,4708.9,333.0
2026-05-07 13:15:00,1778130900,4709.0,4709.2,4704.4,4704.5,645.0
2026-05-07 13:20:00,1778131200,4704.5,4706.1,4703.0,4704.2,611.0
2026-05-07 13:25:00,1778131500,4703.9,4705.6,4703.0,4704.5,403.0
2026-05-07 13:30:00,1778131800,4704.4,4714.7,4703.2,4711.7,1915.0
2026-05-07 13:35:00,1778132100,4711.7,4714.4,4711.0,4713.9,700.0
2026-05-07 13:40:00,1778132400,4713.9,4714.6,4711.7,4712.1,485.0
2026-05-07 13:45:00,1778132700,4712.3,4713.6,4710.8,4713.5,895.0
2026-05-07 13:50:00,1778133000,4713.6,4715.3,4711.2,4713.3,742.0
2026-05-07 13:55:00,1778133300,4713.0,4713.5,4709.0,4709.4,810.0
2026-05-07 14:00:00,1778133600,4709.9,4716.1,4709.4,4714.4,688.0
2026-05-07 14:05:00,1778133900,4714.5,4716.8,4713.4,4716.2,507.0
2026-05-07 14:10:00,1778134200,4716.2,4718.9,4715.8,4716.6,870.0
2026-05-07 14:15:00,1778134500,4716.5,4719.8,4715.6,4718.0,716.0
2026-05-07 14:20:00,1778134800,4718.4,4722.6,4717.7,4721.8,1149.0
2026-05-07 14:25:00,1778135100,4722.1,4726.4,4720.1,4726.2,1183.0
2026-05-07 14:30:00,1778135400,4725.8,4742.8,4724.6,4741.9,5268.0
2026-05-07 14:35:00,1778135700,4742.0,4752.9,4741.8,4751.7,3697.0
2026-05-07 14:40:00,1778136000,4751.7,4759.2,4749.1,4755.4,3666.0
2026-05-07 14:45:00,1778136300,4755.0,4756.4,4747.2,4747.4,2143.0
2026-05-07 14:50:00,1778136600,4747.3,4749.8,4745.5,4745.8,1077.0
2026-05-07 14:55:00,1778136900,4745.7,4749.5,4745.2,4748.6,854.0
2026-05-07 15:00:00,1778137200,4748.4,4750.8,4740.8,4743.9,1921.0
2026-05-07 15:05:00,1778137500,4744.1,4755.6,4742.4,4754.2,2375.0
2026-05-07 15:10:00,1778137800,4754.1,4760.6,4753.0,4759.0,2917.0
2026-05-07 15:15:00,1778138100,4759.1,4760.9,4751.8,4753.3,1961.0
2026-05-07 15:20:00,1778138400,4753.4,4754.6,4749.0,4749.4,1457.0
2026-05-07 15:25:00,1778138700,4749.6,4752.3,4747.1,4749.0,1014.0
2026-05-07 15:30:00,1778139000,4749.4,4752.6,4748.0,4751.4,711.0
2026-05-07 15:35:00,1778139300,4751.6,4752.7,4748.9,4749.6,754.0
2026-05-07 15:40:00,1778139600,4749.5,4754.0,4749.3,4752.7,686.0
2026-05-07 15:45:00,1778139900,4752.8,4753.3,4746.6,4748.8,974.0
2026-05-07 15:50:00,1778140200,4748.9,4753.7,4748.5,4750.5,856.0
2026-05-07 15:55:00,1778140500,4750.4,4754.7,4748.6,4752.8,797.0
2026-05-07 16:00:00,1778140800,4752.9,4761.6,4752.2,4759.8,2968.0
2026-05-07 16:05:00,1778141100,4759.8,4763.6,4756.0,4758.1,1639.0
2026-05-07 16:10:00,1778141400,4757.9,4758.7,4752.2,4752.4,1450.0
2026-05-07 16:15:00,1778141700,4752.7,4753.0,4745.5,4746.3,1685.0
2026-05-07 16:20:00,1778142000,4746.3,4749.8,4745.3,4749.7,942.0
2026-05-07 16:25:00,1778142300,4749.6,4752.4,4743.5,4749.6,1497.0
2026-05-07 16:30:00,1778142600,4750.0,4751.8,4746.4,4747.2,911.0
2026-05-07 16:35:00,1778142900,4747.3,4748.7,4743.4,4746.6,788.0
2026-05-07 16:40:00,1778143200,4746.1,4748.5,4744.4,4745.0,604.0
2026-05-07 16:45:00,1778143500,4745.1,4746.0,4743.1,4745.8,859.0
2026-05-07 16:50:00,1778143800,4745.8,4747.1,4742.0,4744.1,1025.0
2026-05-07 16:55:00,1778144100,4744.6,4744.7,4741.1,4741.2,863.0
2026-05-07 17:00:00,1778144400,4741.4,4741.4,4731.9,4736.7,2238.0
2026-05-07 17:05:00,1778144700,4736.7,4743.0,4736.4,4742.8,1103.0
2026-05-07 17:10:00,1778145000,4742.8,4746.4,4742.2,4743.8,948.0
2026-05-07 17:15:00,1778145300,4743.9,4747.1,4741.3,4745.5,973.0
2026-05-07 17:20:00,1778145600,4745.4,4748.2,4743.6,4746.9,903.0
2026-05-07 17:25:00,1778145900,4746.8,4748.7,4743.8,4745.4,657.0
2026-05-07 17:30:00,1778146200,4745.3,4746.5,4742.7,4745.7,1175.0
2026-05-07 17:35:00,1778146500,4746.1,4747.0,4743.3,4745.2,666.0
2026-05-07 17:40:00,1778146800,4745.2,4749.3,4745.0,4747.5,645.0
2026-05-07 17:45:00,1778147100,4747.3,4748.5,4744.8,4745.2,509.0
2026-05-07 17:50:00,1778147400,4745.8,4746.2,4742.4,4743.4,639.0
2026-05-07 17:55:00,1778147700,4743.5,4743.8,4735.3,4738.6,1852.0
2026-05-07 18:00:00,1778148000,4738.2,4741.6,4736.0,4738.9,944.0
2026-05-07 18:05:00,1778148300,4739.1,4743.1,4737.8,4742.6,685.0
2026-05-07 18:10:00,1778148600,4742.6,4744.5,4741.5,4744.1,518.0
2026-05-07 18:15:00,1778148900,4744.3,4745.5,4740.0,4740.5,526.0
2026-05-07 18:20:00,1778149200,4740.6,4743.2,4737.5,4742.2,816.0
2026-05-07 18:25:00,1778149500,4742.4,4744.0,4741.0,4742.0,295.0
2026-05-07 18:30:00,1778149800,4741.5,4741.9,4737.3,4739.9,667.0
2026-05-07 18:35:00,1778150100,4739.8,4748.0,4739.2,4745.8,943.0
2026-05-07 18:40:00,1778150400,4745.9,4749.3,4745.4,4748.5,846.0
2026-05-07 18:45:00,1778150700,4748.3,4749.3,4745.0,4745.5,592.0
2026-05-07 18:50:00,1778151000,4745.5,4747.4,4744.6,4746.6,456.0
2026-05-07 18:55:00,1778151300,4746.3,4747.3,4744.4,4745.0,376.0
2026-05-07 19:00:00,1778151600,4745.3,4746.6,4744.0,4744.8,499.0
2026-05-07 19:05:00,1778151900,4744.8,4745.0,4741.5,4742.8,585.0
2026-05-07 19:10:00,1778152200,4743.1,4743.3,4737.7,4739.7,746.0
2026-05-07 19:15:00,1778152500,4739.5,4740.7,4736.5,4739.8,670.0
2026-05-07 19:20:00,1778152800,4739.7,4744.8,4738.1,4743.4,659.0
2026-05-07 19:25:00,1778153100,4743.4,4746.1,4740.2,4742.2,962.0
2026-05-07 19:30:00,1778153400,4742.1,4744.7,4741.3,4743.2,557.0
2026-05-07 19:35:00,1778153700,4743.3,4746.7,4742.1,4744.3,1024.0
2026-05-07 19:40:00,1778154000,4744.7,4747.4,4743.4,4746.2,505.0
2026-05-07 19:45:00,1778154300,4745.9,4748.9,4744.5,4745.4,937.0
2026-05-07 19:50:00,1778154600,4745.5,4748.9,4743.1,4748.9,1110.0
2026-05-07 19:55:00,1778154900,4748.9,4752.8,4747.7,4752.1,1331.0
2026-05-07 20:00:00,1778155200,4752.2,4755.3,4748.5,4750.2,1810.0
2026-05-07 20:05:00,1778155500,4750.5,4753.7,4748.8,4749.9,1144.0
2026-05-07 20:10:00,1778155800,4749.9,4755.9,4749.4,4753.3,1304.0
2026-05-07 20:15:00,1778156100,4753.0,4756.8,4751.5,4752.3,1267.0
2026-05-07 20:20:00,1778156400,4752.2,4753.1,4743.4,4744.8,2547.0
2026-05-07 20:25:00,1778156700,4744.5,4748.8,4741.9,4747.3,1470.0
2026-05-07 20:30:00,1778157000,4748.2,4759.0,4746.5,4757.0,3252.0
2026-05-07 20:35:00,1778157300,4756.7,4759.4,4753.2,4755.7,1587.0
2026-05-07 20:40:00,1778157600,4755.9,4761.7,4755.3,4760.8,1689.0
2026-05-07 20:45:00,1778157900,4761.1,4762.7,4757.7,4761.9,1706.0
2026-05-07 20:50:00,1778158200,4762.3,4762.6,4757.0,4757.8,1448.0
2026-05-07 20:55:00,1778158500,4757.7,4760.2,4751.8,4760.0,1919.0
2026-05-07 21:00:00,1778158800,4760.2,4760.5,4747.5,4749.0,2650.0
2026-05-07 21:05:00,1778159100,4748.9,4751.5,4746.2,4750.5,1988.0
2026-05-07 21:10:00,1778159400,4750.8,4750.8,4740.7,4743.1,2123.0
2026-05-07 21:15:00,1778159700,4743.2,4750.4,4740.8,4750.2,1892.0
2026-05-07 21:20:00,1778160000,4750.4,4754.5,4748.0,4754.3,1360.0
2026-05-07 21:25:00,1778160300,4754.3,4756.3,4752.0,4754.8,1409.0
2026-05-07 21:30:00,1778160600,4754.9,4768.4,4752.9,4766.1,4786.0
2026-05-07 21:35:00,1778160900,4766.1,4767.0,4760.2,4762.7,2616.0
2026-05-07 21:40:00,1778161200,4762.8,4762.9,4757.8,4758.3,2024.0
2026-05-07 21:45:00,1778161500,4758.6,4759.5,4749.5,4752.7,3419.0
2026-05-07 21:50:00,1778161800,4752.4,4755.2,4747.2,4753.8,2660.0
2026-05-07 21:55:00,1778162100,4754.4,4758.9,4753.6,4756.5,1986.0
2026-05-07 22:00:00,1778162400,4756.1,4759.8,4752.5,4756.1,2864.0
2026-05-07 22:05:00,1778162700,4756.1,4758.5,4754.1,4757.9,1359.0
2026-05-07 22:10:00,1778163000,4757.9,4764.3,4754.7,4762.4,2356.0
2026-05-07 22:15:00,1778163300,4762.3,4764.2,4751.0,4761.4,3706.0
2026-05-07 22:20:00,1778163600,4761.5,4768.2,4760.4,4767.5,2627.0
2026-05-07 22:25:00,1778163900,4767.7,4769.8,4766.1,4766.7,2571.0
2026-05-07 22:30:00,1778164200,4767.0,4769.1,4757.7,4759.6,2850.0
2026-05-07 22:35:00,1778164500,4759.3,4764.5,4757.7,4764.1,1989.0
2026-05-07 22:40:00,1778164800,4764.4,4767.3,4760.5,4762.3,1925.0
2026-05-07 22:45:00,1778165100,4762.0,4769.1,4761.5,4768.7,1874.0
2026-05-07 22:50:00,1778165400,4768.8,4772.5,4766.4,4771.3,2727.0
2026-05-07 22:55:00,1778165700,4771.2,4774.0,4770.5,4773.2,1769.0
2026-05-07 23:00:00,1778166000,4773.3,4775.3,4768.0,4769.8,2274.0
2026-05-07 23:05:00,1778166300,4769.8,4770.5,4766.3,4769.2,1515.0
2026-05-07 23:10:00,1778166600,4769.2,4771.6,4764.6,4765.3,1599.0
2026-05-07 23:15:00,1778166900,4765.2,4766.6,4763.2,4763.9,1309.0
2026-05-07 23:20:00,1778167200,4764.4,4766.7,4755.7,4757.4,2910.0
2026-05-07 23:25:00,1778167500,4757.2,4758.1,4745.0,4750.0,4973.0
2026-05-07 23:30:00,1778167800,4750.4,4757.2,4749.5,4754.4,2809.0
2026-05-07 23:35:00,1778168100,4754.5,4756.8,4750.9,4753.3,1535.0
2026-05-07 23:40:00,1778168400,4753.2,4753.6,4748.7,4748.9,1547.0
